Portfolio Name;Ticker;Weight;Date
HIGHVOLATILITYDECILE;DYNIQ US Equity;0.00944720317123724;2004-05-28
HIGHVOLATILITYDECILE;1912203D US Equity;0.009590859196112847;2004-05-28
HIGHVOLATILITYDECILE;XMSR US Equity;0.009613996176430885;2004-05-28
HIGHVOLATILITYDECILE;THC US Equity;0.009635959458633275;2004-05-28
HIGHVOLATILITYDECILE;GLW US Equity;0.009646564865795878;2004-05-28
HIGHVOLATILITYDECILE;2987536Q US Equity;0.009707735867085647;2004-05-28
HIGHVOLATILITYDECILE;2641504Q US Equity;0.009733210697061066;2004-05-28
HIGHVOLATILITYDECILE;SANM US Equity;0.009734935522030315;2004-05-28
HIGHVOLATILITYDECILE;MXO US Equity;0.009735716594739123;2004-05-28
HIGHVOLATILITYDECILE;WOLF US Equity;0.009736941323193778;2004-05-28
HIGHVOLATILITYDECILE;1996074D US Equity;0.009753823537213931;2004-05-28
HIGHVOLATILITYDECILE;PMCS US Equity;0.00978820117103341;2004-05-28
HIGHVOLATILITYDECILE;4513539Q US Equity;0.009790550345330953;2004-05-28
HIGHVOLATILITYDECILE;AFCI US Equity;0.009846570460869144;2004-05-28
HIGHVOLATILITYDECILE;SLAB US Equity;0.009880790021889076;2004-05-28
HIGHVOLATILITYDECILE;WDC US Equity;0.009935989495489149;2004-05-28
HIGHVOLATILITYDECILE;GMST US Equity;0.009984531500704021;2004-05-28
HIGHVOLATILITYDECILE;CPNLQ US Equity;0.010051178891244466;2004-05-28
HIGHVOLATILITYDECILE;1920486D US Equity;0.010077087063182787;2004-05-28
HIGHVOLATILITYDECILE;1837572D US Equity;0.010142783376254839;2004-05-28
HIGHVOLATILITYDECILE;2020348D US Equity;0.010227328988715062;2004-05-28
HIGHVOLATILITYDECILE;ATML US Equity;0.010273548753937638;2004-05-28
HIGHVOLATILITYDECILE;AMCC US Equity;0.010600967878697963;2004-05-28
HIGHVOLATILITYDECILE;IDCC US Equity;0.010605354083632171;2004-05-28
HIGHVOLATILITYDECILE;SCCO US Equity;0.010619871507545122;2004-05-28
HIGHVOLATILITYDECILE;KKD US Equity;0.010718360670942131;2004-05-28
HIGHVOLATILITYDECILE;JBLU US Equity;0.010777670062906345;2004-05-28
HIGHVOLATILITYDECILE;LF US Equity;0.01083565410498634;2004-05-28
HIGHVOLATILITYDECILE;LVLT US Equity;0.010837561831764935;2004-05-28
HIGHVOLATILITYDECILE;TLAB US Equity;0.010839181500381238;2004-05-28
HIGHVOLATILITYDECILE;AGR/B US Equity;0.010881995868899055;2004-05-28
HIGHVOLATILITYDECILE;IM US Equity;0.010911343789604662;2004-05-28
HIGHVOLATILITYDECILE;PDLI US Equity;0.011039104197547405;2004-05-28
HIGHVOLATILITYDECILE;VIAV US Equity;0.011041953181932043;2004-05-28
HIGHVOLATILITYDECILE;DCLK US Equity;0.011138901656064506;2004-05-28
HIGHVOLATILITYDECILE;NOVL US Equity;0.011185899535249883;2004-05-28
HIGHVOLATILITYDECILE;3414924Q US Equity;0.011192965959881722;2004-05-28
HIGHVOLATILITYDECILE;CIEN US Equity;0.011680321564715481;2004-05-28
HIGHVOLATILITYDECILE;1746513D US Equity;0.011717095846732847;2004-05-28
HIGHVOLATILITYDECILE;SNDK US Equity;0.011786411381430944;2004-05-28
HIGHVOLATILITYDECILE;DALRQ US Equity;0.011901784408340598;2004-05-28
HIGHVOLATILITYDECILE;ENDPQ US Equity;0.011901936384919303;2004-05-28
HIGHVOLATILITYDECILE;WNDXQ US Equity;0.011918427104785984;2004-05-28
HIGHVOLATILITYDECILE;RHT US Equity;0.011920668618364617;2004-05-28
HIGHVOLATILITYDECILE;RNWK US Equity;0.011957405022078059;2004-05-28
HIGHVOLATILITYDECILE;ESINQ US Equity;0.012099903619367143;2004-05-28
HIGHVOLATILITYDECILE;PRDO US Equity;0.012101440937489752;2004-05-28
HIGHVOLATILITYDECILE;JNPR US Equity;0.01241943197144771;2004-05-28
HIGHVOLATILITYDECILE;562340Q US Equity;0.012643949331983777;2004-05-28
HIGHVOLATILITYDECILE;0945329D US Equity;0.013143519904293348;2004-05-28
HIGHVOLATILITYDECILE;SIRI US Equity;0.013459140288436018;2004-05-28
HIGHVOLATILITYDECILE;AMKR US Equity;0.01357987538538091;2004-05-28
HIGHVOLATILITYDECILE;FDRY US Equity;0.01423938068542848;2004-05-28
HIGHVOLATILITYDECILE;RMBS US Equity;0.015347086711440278;2004-05-28
HIGHVOLATILITYDECILE;1518855D US Equity;0.01582426487012385;2004-05-28
HIGHVOLATILITYDECILE;SEPR US Equity;0.017101417914999327;2004-05-28
HIGHVOLATILITYDECILE;EDMCQ US Equity;0.018304621493169197;2004-05-28
HIGHVOLATILITYDECILE;LRCX US Equity;0.007619969826890015;2004-06-30
HIGHVOLATILITYDECILE;DDS US Equity;0.007638686313799823;2004-06-30
HIGHVOLATILITYDECILE;AMD US Equity;0.007648950472440349;2004-06-30
HIGHVOLATILITYDECILE;1431816D US Equity;0.007672502811633829;2004-06-30
HIGHVOLATILITYDECILE;PHS US Equity;0.007779207744417028;2004-06-30
HIGHVOLATILITYDECILE;SMTC US Equity;0.007793817073959552;2004-06-30
HIGHVOLATILITYDECILE;0941825D US Equity;0.007799153446087637;2004-06-30
HIGHVOLATILITYDECILE;UCOMA US Equity;0.007806354972103571;2004-06-30
HIGHVOLATILITYDECILE;1528159D US Equity;0.007864751455487137;2004-06-30
HIGHVOLATILITYDECILE;FCX US Equity;0.007920273166578094;2004-06-30
HIGHVOLATILITYDECILE;0991739D US Equity;0.007962543200958362;2004-06-30
HIGHVOLATILITYDECILE;MWW US Equity;0.007963686297368803;2004-06-30
HIGHVOLATILITYDECILE;2307532Q US Equity;0.007989483799364408;2004-06-30
HIGHVOLATILITYDECILE;CY US Equity;0.008007906281080553;2004-06-30
HIGHVOLATILITYDECILE;MSI US Equity;0.008048341767994556;2004-06-30
HIGHVOLATILITYDECILE;UTSI US Equity;0.008091637400807344;2004-06-30
HIGHVOLATILITYDECILE;AAIC US Equity;0.00809478019283241;2004-06-30
HIGHVOLATILITYDECILE;1981718D US Equity;0.008143143524541355;2004-06-30
HIGHVOLATILITYDECILE;MXO US Equity;0.008147811763027079;2004-06-30
HIGHVOLATILITYDECILE;3242107Q US Equity;0.008158103323835717;2004-06-30
HIGHVOLATILITYDECILE;BIIB US Equity;0.008178608795393859;2004-06-30
HIGHVOLATILITYDECILE;MEE US Equity;0.008241141070635359;2004-06-30
HIGHVOLATILITYDECILE;PLCM US Equity;0.008250299134109308;2004-06-30
HIGHVOLATILITYDECILE;9990711D US Equity;0.00826717291978353;2004-06-30
HIGHVOLATILITYDECILE;X US Equity;0.008269936961867327;2004-06-30
HIGHVOLATILITYDECILE;WDC US Equity;0.008300373964971023;2004-06-30
HIGHVOLATILITYDECILE;BEAS US Equity;0.008315132468779745;2004-06-30
HIGHVOLATILITYDECILE;3122066Q US Equity;0.008325460772685355;2004-06-30
HIGHVOLATILITYDECILE;FCS US Equity;0.008339362716462035;2004-06-30
HIGHVOLATILITYDECILE;OI US Equity;0.008343419731296944;2004-06-30
HIGHVOLATILITYDECILE;PDLI US Equity;0.008345704970605711;2004-06-30
HIGHVOLATILITYDECILE;NIHDQ US Equity;0.008351180605546439;2004-06-30
HIGHVOLATILITYDECILE;ATML US Equity;0.008382424676956646;2004-06-30
HIGHVOLATILITYDECILE;1519128D US Equity;0.008416381300890336;2004-06-30
HIGHVOLATILITYDECILE;1912203D US Equity;0.008431158564227721;2004-06-30
HIGHVOLATILITYDECILE;2987536Q US Equity;0.008457036477784494;2004-06-30
HIGHVOLATILITYDECILE;CPRT US Equity;0.008487510469286542;2004-06-30
HIGHVOLATILITYDECILE;XMSR US Equity;0.008491118201244393;2004-06-30
HIGHVOLATILITYDECILE;1996074D US Equity;0.008502099172451153;2004-06-30
HIGHVOLATILITYDECILE;TER US Equity;0.008592796080211797;2004-06-30
HIGHVOLATILITYDECILE;QLGC US Equity;0.008624315022115034;2004-06-30
HIGHVOLATILITYDECILE;JBLU US Equity;0.008631176451569359;2004-06-30
HIGHVOLATILITYDECILE;DYNIQ US Equity;0.008699940473047427;2004-06-30
HIGHVOLATILITYDECILE;POLY US Equity;0.008789355029522978;2004-06-30
HIGHVOLATILITYDECILE;THC US Equity;0.008826557898253944;2004-06-30
HIGHVOLATILITYDECILE;GLW US Equity;0.008885530152022958;2004-06-30
HIGHVOLATILITYDECILE;AFCI US Equity;0.008894455428167636;2004-06-30
HIGHVOLATILITYDECILE;AFFX US Equity;0.008913400611780333;2004-06-30
HIGHVOLATILITYDECILE;SANM US Equity;0.008941002890299704;2004-06-30
HIGHVOLATILITYDECILE;SLAB US Equity;0.008945281551424064;2004-06-30
HIGHVOLATILITYDECILE;629563Q US Equity;0.00903648628614801;2004-06-30
HIGHVOLATILITYDECILE;PMCS US Equity;0.009102100203226106;2004-06-30
HIGHVOLATILITYDECILE;3414924Q US Equity;0.009120367833226567;2004-06-30
HIGHVOLATILITYDECILE;SGGHU US Equity;0.009173918364058046;2004-06-30
HIGHVOLATILITYDECILE;1920486D US Equity;0.009236383249604912;2004-06-30
HIGHVOLATILITYDECILE;1837572D US Equity;0.009351326522621535;2004-06-30
HIGHVOLATILITYDECILE;2641504Q US Equity;0.009363876561023145;2004-06-30
HIGHVOLATILITYDECILE;1746513D US Equity;0.00951443804823109;2004-06-30
HIGHVOLATILITYDECILE;WOLF US Equity;0.009516336970105926;2004-06-30
HIGHVOLATILITYDECILE;SCCO US Equity;0.009541202575904049;2004-06-30
HIGHVOLATILITYDECILE;GMST US Equity;0.009565424976279694;2004-06-30
HIGHVOLATILITYDECILE;NTY US Equity;0.009667042334932985;2004-06-30
HIGHVOLATILITYDECILE;TLAB US Equity;0.009800397398848026;2004-06-30
HIGHVOLATILITYDECILE;RHT US Equity;0.00980478303256283;2004-06-30
HIGHVOLATILITYDECILE;NKTR US Equity;0.009829525762354087;2004-06-30
HIGHVOLATILITYDECILE;1541931D US Equity;0.009852302910794692;2004-06-30
HIGHVOLATILITYDECILE;IM US Equity;0.00995358689572275;2004-06-30
HIGHVOLATILITYDECILE;AGR/B US Equity;0.009953700900114148;2004-06-30
HIGHVOLATILITYDECILE;TIBX US Equity;0.010006611785274238;2004-06-30
HIGHVOLATILITYDECILE;SNDK US Equity;0.010171183955968478;2004-06-30
HIGHVOLATILITYDECILE;AAMRQ US Equity;0.01022085768412327;2004-06-30
HIGHVOLATILITYDECILE;AMCC US Equity;0.01024797223608585;2004-06-30
HIGHVOLATILITYDECILE;LVLT US Equity;0.01027610149736392;2004-06-30
HIGHVOLATILITYDECILE;SHLDQ US Equity;0.010708022608742956;2004-06-30
HIGHVOLATILITYDECILE;VIAV US Equity;0.010768420246506889;2004-06-30
HIGHVOLATILITYDECILE;ENDPQ US Equity;0.010859130505869207;2004-06-30
HIGHVOLATILITYDECILE;NOVL US Equity;0.010899058741161328;2004-06-30
HIGHVOLATILITYDECILE;SIRI US Equity;0.01091521209010012;2004-06-30
HIGHVOLATILITYDECILE;PRDO US Equity;0.01104993460754342;2004-06-30
HIGHVOLATILITYDECILE;ESINQ US Equity;0.011169741448722117;2004-06-30
HIGHVOLATILITYDECILE;EDMCQ US Equity;0.011201785533057406;2004-06-30
HIGHVOLATILITYDECILE;CIEN US Equity;0.011335012582909962;2004-06-30
HIGHVOLATILITYDECILE;NFLX US Equity;0.011419996501262953;2004-06-30
HIGHVOLATILITYDECILE;KCI US Equity;0.011461856640892741;2004-06-30
HIGHVOLATILITYDECILE;1040983D US Equity;0.011512878782442714;2004-06-30
HIGHVOLATILITYDECILE;562340Q US Equity;0.011541727631906374;2004-06-30
HIGHVOLATILITYDECILE;JNPR US Equity;0.011797791734437435;2004-06-30
HIGHVOLATILITYDECILE;ANDW US Equity;0.012056497295249017;2004-06-30
HIGHVOLATILITYDECILE;AMKR US Equity;0.012179160399803346;2004-06-30
HIGHVOLATILITYDECILE;0945329D US Equity;0.01221899386850531;2004-06-30
HIGHVOLATILITYDECILE;AKAM US Equity;0.012603258773285874;2004-06-30
HIGHVOLATILITYDECILE;TLRK US Equity;0.012925443466464865;2004-06-30
HIGHVOLATILITYDECILE;RMBS US Equity;0.013427960066418984;2004-06-30
HIGHVOLATILITYDECILE;FDRY US Equity;0.013436586717351208;2004-06-30
HIGHVOLATILITYDECILE;1518855D US Equity;0.014556517403690973;2004-06-30
HIGHVOLATILITYDECILE;ASKJ US Equity;0.015429205190619091;2004-06-30
HIGHVOLATILITYDECILE;SEPR US Equity;0.015470139788859524;2004-06-30
HIGHVOLATILITYDECILE;EYET US Equity;0.01785794437462721;2004-06-30
HIGHVOLATILITYDECILE;NAL US Equity;0.019052579326618184;2004-06-30
HIGHVOLATILITYDECILE;OSIP US Equity;0.03624877628977575;2004-06-30
HIGHVOLATILITYDECILE;AFFX US Equity;0.007982913916409767;2004-07-30
HIGHVOLATILITYDECILE;NTAP US Equity;0.008028863961251171;2004-07-30
HIGHVOLATILITYDECILE;MATK US Equity;0.008033011012566435;2004-07-30
HIGHVOLATILITYDECILE;3242107Q US Equity;0.008042526871754455;2004-07-30
HIGHVOLATILITYDECILE;POLY US Equity;0.008063685395490723;2004-07-30
HIGHVOLATILITYDECILE;IRF US Equity;0.00807603889684226;2004-07-30
HIGHVOLATILITYDECILE;MEE US Equity;0.008134233015322059;2004-07-30
HIGHVOLATILITYDECILE;SMTC US Equity;0.008149554000730003;2004-07-30
HIGHVOLATILITYDECILE;DYNIQ US Equity;0.008156349746808464;2004-07-30
HIGHVOLATILITYDECILE;CAH US Equity;0.008164973625146243;2004-07-30
HIGHVOLATILITYDECILE;2322832D US Equity;0.00817552547606527;2004-07-30
HIGHVOLATILITYDECILE;SUNEQ US Equity;0.008205364836796736;2004-07-30
HIGHVOLATILITYDECILE;JBLU US Equity;0.008216992904815217;2004-07-30
HIGHVOLATILITYDECILE;COCOQ US Equity;0.008221811715205543;2004-07-30
HIGHVOLATILITYDECILE;WOLF US Equity;0.008259709146852437;2004-07-30
HIGHVOLATILITYDECILE;BIIB US Equity;0.008265419393821588;2004-07-30
HIGHVOLATILITYDECILE;ISIL US Equity;0.008267696251077667;2004-07-30
HIGHVOLATILITYDECILE;SEBL US Equity;0.00832449693338864;2004-07-30
HIGHVOLATILITYDECILE;AFCI US Equity;0.008399709368910479;2004-07-30
HIGHVOLATILITYDECILE;MVL US Equity;0.008400731279045151;2004-07-30
HIGHVOLATILITYDECILE;1431816D US Equity;0.008403397562737686;2004-07-30
HIGHVOLATILITYDECILE;MCHP US Equity;0.008417292968869158;2004-07-30
HIGHVOLATILITYDECILE;1981718D US Equity;0.008459591013713564;2004-07-30
HIGHVOLATILITYDECILE;AAIC US Equity;0.00846896619005182;2004-07-30
HIGHVOLATILITYDECILE;XMSR US Equity;0.008494113822714734;2004-07-30
HIGHVOLATILITYDECILE;PHS US Equity;0.008510979418579753;2004-07-30
HIGHVOLATILITYDECILE;MWW US Equity;0.008544888691882207;2004-07-30
HIGHVOLATILITYDECILE;X US Equity;0.008579607451748952;2004-07-30
HIGHVOLATILITYDECILE;PDLI US Equity;0.008629133202515085;2004-07-30
HIGHVOLATILITYDECILE;3414924Q US Equity;0.00863616807838776;2004-07-30
HIGHVOLATILITYDECILE;2641504Q US Equity;0.008637951854100705;2004-07-30
HIGHVOLATILITYDECILE;2307532Q US Equity;0.008679505904735166;2004-07-30
HIGHVOLATILITYDECILE;SLAB US Equity;0.00869179503331646;2004-07-30
HIGHVOLATILITYDECILE;0991739D US Equity;0.008726237736010039;2004-07-30
HIGHVOLATILITYDECILE;OI US Equity;0.008736692341581524;2004-07-30
HIGHVOLATILITYDECILE;WDC US Equity;0.00874938615633101;2004-07-30
HIGHVOLATILITYDECILE;MSI US Equity;0.008756792911808585;2004-07-30
HIGHVOLATILITYDECILE;TLAB US Equity;0.008776605630019434;2004-07-30
HIGHVOLATILITYDECILE;3122066Q US Equity;0.008801027416987682;2004-07-30
HIGHVOLATILITYDECILE;TER US Equity;0.008851163522271043;2004-07-30
HIGHVOLATILITYDECILE;ATML US Equity;0.008857019606546208;2004-07-30
HIGHVOLATILITYDECILE;BEAS US Equity;0.008883848500499695;2004-07-30
HIGHVOLATILITYDECILE;SCCO US Equity;0.00900006262612044;2004-07-30
HIGHVOLATILITYDECILE;9990711D US Equity;0.009000571355751191;2004-07-30
HIGHVOLATILITYDECILE;SGGHU US Equity;0.009021671908564285;2004-07-30
HIGHVOLATILITYDECILE;CPRT US Equity;0.009056529826884317;2004-07-30
HIGHVOLATILITYDECILE;629563Q US Equity;0.009063509972929202;2004-07-30
HIGHVOLATILITYDECILE;QLGC US Equity;0.009102098550791742;2004-07-30
HIGHVOLATILITYDECILE;ENDPQ US Equity;0.009174379895145227;2004-07-30
HIGHVOLATILITYDECILE;SANM US Equity;0.009204716864304874;2004-07-30
HIGHVOLATILITYDECILE;CY US Equity;0.009217107296197468;2004-07-30
HIGHVOLATILITYDECILE;GLW US Equity;0.009218166596475112;2004-07-30
HIGHVOLATILITYDECILE;2987536Q US Equity;0.009313962043732025;2004-07-30
HIGHVOLATILITYDECILE;GMST US Equity;0.00939478889123183;2004-07-30
HIGHVOLATILITYDECILE;FCS US Equity;0.009409630935383866;2004-07-30
HIGHVOLATILITYDECILE;JNPR US Equity;0.009435753248391621;2004-07-30
HIGHVOLATILITYDECILE;1920486D US Equity;0.009455189661664906;2004-07-30
HIGHVOLATILITYDECILE;LRCX US Equity;0.009564110312076797;2004-07-30
HIGHVOLATILITYDECILE;PMCS US Equity;0.009578228885665046;2004-07-30
HIGHVOLATILITYDECILE;NKTR US Equity;0.009578463266244916;2004-07-30
HIGHVOLATILITYDECILE;TIBX US Equity;0.009621104064735875;2004-07-30
HIGHVOLATILITYDECILE;1746513D US Equity;0.00963624382485288;2004-07-30
HIGHVOLATILITYDECILE;1541931D US Equity;0.009746937036215288;2004-07-30
HIGHVOLATILITYDECILE;SHLDQ US Equity;0.009784206339119354;2004-07-30
HIGHVOLATILITYDECILE;SIRI US Equity;0.00980568225038998;2004-07-30
HIGHVOLATILITYDECILE;KG US Equity;0.009900569241456672;2004-07-30
HIGHVOLATILITYDECILE;EYET US Equity;0.009967260289114674;2004-07-30
HIGHVOLATILITYDECILE;AMCC US Equity;0.010067330946074583;2004-07-30
HIGHVOLATILITYDECILE;AAMRQ US Equity;0.01007539673146286;2004-07-30
HIGHVOLATILITYDECILE;VIAV US Equity;0.010096980369020868;2004-07-30
HIGHVOLATILITYDECILE;LVLT US Equity;0.010189033723433938;2004-07-30
HIGHVOLATILITYDECILE;IM US Equity;0.010490197735138998;2004-07-30
HIGHVOLATILITYDECILE;UTSI US Equity;0.01069039162162204;2004-07-30
HIGHVOLATILITYDECILE;CIEN US Equity;0.010735662302919382;2004-07-30
HIGHVOLATILITYDECILE;NTY US Equity;0.010868052342525508;2004-07-30
HIGHVOLATILITYDECILE;KCI US Equity;0.010938640047589739;2004-07-30
HIGHVOLATILITYDECILE;ANDW US Equity;0.010975356530062864;2004-07-30
HIGHVOLATILITYDECILE;SNDK US Equity;0.011027242731628953;2004-07-30
HIGHVOLATILITYDECILE;NOVL US Equity;0.011374868815335198;2004-07-30
HIGHVOLATILITYDECILE;EDMCQ US Equity;0.011456993594286324;2004-07-30
HIGHVOLATILITYDECILE;RHT US Equity;0.01154379181141616;2004-07-30
HIGHVOLATILITYDECILE;3153670Q US Equity;0.01178038793847411;2004-07-30
HIGHVOLATILITYDECILE;562340Q US Equity;0.011841787973653033;2004-07-30
HIGHVOLATILITYDECILE;ESINQ US Equity;0.01206630062468854;2004-07-30
HIGHVOLATILITYDECILE;FDRY US Equity;0.01218665085500689;2004-07-30
HIGHVOLATILITYDECILE;AGR/B US Equity;0.012767286659374245;2004-07-30
HIGHVOLATILITYDECILE;PRDO US Equity;0.01278675312413175;2004-07-30
HIGHVOLATILITYDECILE;AKAM US Equity;0.01322774947852977;2004-07-30
HIGHVOLATILITYDECILE;NFLX US Equity;0.013827588872486758;2004-07-30
HIGHVOLATILITYDECILE;RMBS US Equity;0.014015272255085011;2004-07-30
HIGHVOLATILITYDECILE;0945329D US Equity;0.014048176338934848;2004-07-30
HIGHVOLATILITYDECILE;AMKR US Equity;0.014362015146282965;2004-07-30
HIGHVOLATILITYDECILE;1518855D US Equity;0.015288014112260868;2004-07-30
HIGHVOLATILITYDECILE;SEPR US Equity;0.01583287432076999;2004-07-30
HIGHVOLATILITYDECILE;ASKJ US Equity;0.01603415426766445;2004-07-30
HIGHVOLATILITYDECILE;1040983D US Equity;0.016307829810871748;2004-07-30
HIGHVOLATILITYDECILE;NAL US Equity;0.016894610488506927;2004-07-30
HIGHVOLATILITYDECILE;OSIP US Equity;0.03708989048361247;2004-07-30
HIGHVOLATILITYDECILE;VSH US Equity;0.008085767391449951;2004-08-31
HIGHVOLATILITYDECILE;ACDO US Equity;0.008094497462442705;2004-08-31
HIGHVOLATILITYDECILE;2322832D US Equity;0.008099607619859202;2004-08-31
HIGHVOLATILITYDECILE;BRCM US Equity;0.008107293661384123;2004-08-31
HIGHVOLATILITYDECILE;XMSR US Equity;0.008111788104301213;2004-08-31
HIGHVOLATILITYDECILE;SEBL US Equity;0.008130409311581514;2004-08-31
HIGHVOLATILITYDECILE;1528159D US Equity;0.008142973211767079;2004-08-31
HIGHVOLATILITYDECILE;MVL US Equity;0.008143702594153588;2004-08-31
HIGHVOLATILITYDECILE;ENDPQ US Equity;0.008145815649987063;2004-08-31
HIGHVOLATILITYDECILE;DDS US Equity;0.00815946277274482;2004-08-31
HIGHVOLATILITYDECILE;SLAB US Equity;0.00816903239660962;2004-08-31
HIGHVOLATILITYDECILE;JBLU US Equity;0.008172452776909724;2004-08-31
HIGHVOLATILITYDECILE;CPRT US Equity;0.008185274295786816;2004-08-31
HIGHVOLATILITYDECILE;ACF US Equity;0.0082107793936595;2004-08-31
HIGHVOLATILITYDECILE;3437127Q US Equity;0.008212412462760305;2004-08-31
HIGHVOLATILITYDECILE;1981718D US Equity;0.008254381417176502;2004-08-31
HIGHVOLATILITYDECILE;0772031D US Equity;0.008260969664295046;2004-08-31
HIGHVOLATILITYDECILE;MCHP US Equity;0.008284225627784296;2004-08-31
HIGHVOLATILITYDECILE;SUNEQ US Equity;0.008302793855364917;2004-08-31
HIGHVOLATILITYDECILE;AFCI US Equity;0.008315076130577694;2004-08-31
HIGHVOLATILITYDECILE;3414924Q US Equity;0.008326041249656637;2004-08-31
HIGHVOLATILITYDECILE;2641504Q US Equity;0.008351525071601085;2004-08-31
HIGHVOLATILITYDECILE;WDC US Equity;0.008397382932343043;2004-08-31
HIGHVOLATILITYDECILE;SGGHU US Equity;0.008407013173240146;2004-08-31
HIGHVOLATILITYDECILE;0203524D US Equity;0.008408587677376728;2004-08-31
HIGHVOLATILITYDECILE;ATGE US Equity;0.00846813422828229;2004-08-31
HIGHVOLATILITYDECILE;ADRX US Equity;0.00847919787078068;2004-08-31
HIGHVOLATILITYDECILE;NTAP US Equity;0.008479254223200495;2004-08-31
HIGHVOLATILITYDECILE;TLAB US Equity;0.008503037721615774;2004-08-31
HIGHVOLATILITYDECILE;MWW US Equity;0.008519612549243005;2004-08-31
HIGHVOLATILITYDECILE;GMST US Equity;0.008547082585944008;2004-08-31
HIGHVOLATILITYDECILE;WOLF US Equity;0.008557733724938373;2004-08-31
HIGHVOLATILITYDECILE;1431816D US Equity;0.00855991152219338;2004-08-31
HIGHVOLATILITYDECILE;SCCO US Equity;0.008570884590662482;2004-08-31
HIGHVOLATILITYDECILE;AAIC US Equity;0.008580217580637296;2004-08-31
HIGHVOLATILITYDECILE;X US Equity;0.008596204225720407;2004-08-31
HIGHVOLATILITYDECILE;TER US Equity;0.008604893385829485;2004-08-31
HIGHVOLATILITYDECILE;ISIL US Equity;0.008632107561763648;2004-08-31
HIGHVOLATILITYDECILE;MSI US Equity;0.008653306039536951;2004-08-31
HIGHVOLATILITYDECILE;9990711D US Equity;0.008654506629924962;2004-08-31
HIGHVOLATILITYDECILE;3122066Q US Equity;0.008713119427887231;2004-08-31
HIGHVOLATILITYDECILE;ESINQ US Equity;0.008720616193914255;2004-08-31
HIGHVOLATILITYDECILE;IM US Equity;0.0087281599901036;2004-08-31
HIGHVOLATILITYDECILE;BEAS US Equity;0.008749779639250187;2004-08-31
HIGHVOLATILITYDECILE;629563Q US Equity;0.00877815781676228;2004-08-31
HIGHVOLATILITYDECILE;1746513D US Equity;0.008861711951505466;2004-08-31
HIGHVOLATILITYDECILE;JNPR US Equity;0.008917207971920686;2004-08-31
HIGHVOLATILITYDECILE;0118113D US Equity;0.009037091319622841;2004-08-31
HIGHVOLATILITYDECILE;QLGC US Equity;0.009093142960264075;2004-08-31
HIGHVOLATILITYDECILE;FCS US Equity;0.00910815580773454;2004-08-31
HIGHVOLATILITYDECILE;0991739D US Equity;0.009125324102333524;2004-08-31
HIGHVOLATILITYDECILE;PDLI US Equity;0.009181575350085229;2004-08-31
HIGHVOLATILITYDECILE;2987536Q US Equity;0.00921478440220856;2004-08-31
HIGHVOLATILITYDECILE;KG US Equity;0.009256059756476212;2004-08-31
HIGHVOLATILITYDECILE;TIBX US Equity;0.00937135340678757;2004-08-31
HIGHVOLATILITYDECILE;1920486D US Equity;0.009434718694008954;2004-08-31
HIGHVOLATILITYDECILE;GLW US Equity;0.009436568281386917;2004-08-31
HIGHVOLATILITYDECILE;SIRI US Equity;0.009455931004283488;2004-08-31
HIGHVOLATILITYDECILE;ATML US Equity;0.009463813887589398;2004-08-31
HIGHVOLATILITYDECILE;LVLT US Equity;0.0095364733336888;2004-08-31
HIGHVOLATILITYDECILE;SANM US Equity;0.009566270653200636;2004-08-31
HIGHVOLATILITYDECILE;1541931D US Equity;0.009653431638473682;2004-08-31
HIGHVOLATILITYDECILE;LRCX US Equity;0.0096566893239974;2004-08-31
HIGHVOLATILITYDECILE;CY US Equity;0.009667036720351003;2004-08-31
HIGHVOLATILITYDECILE;RMBS US Equity;0.009748223235124151;2004-08-31
HIGHVOLATILITYDECILE;PMCS US Equity;0.009761615942501727;2004-08-31
HIGHVOLATILITYDECILE;BLIAQ US Equity;0.009844362553221174;2004-08-31
HIGHVOLATILITYDECILE;VIAV US Equity;0.009974806453466687;2004-08-31
HIGHVOLATILITYDECILE;EYET US Equity;0.010263343583936227;2004-08-31
HIGHVOLATILITYDECILE;AMCC US Equity;0.010415093962239469;2004-08-31
HIGHVOLATILITYDECILE;AAMRQ US Equity;0.010434749232469988;2004-08-31
HIGHVOLATILITYDECILE;SHLDQ US Equity;0.010453148977881847;2004-08-31
HIGHVOLATILITYDECILE;ANDW US Equity;0.010592131919758089;2004-08-31
HIGHVOLATILITYDECILE;SNPS US Equity;0.010602564966415267;2004-08-31
HIGHVOLATILITYDECILE;SNDK US Equity;0.010615334774964265;2004-08-31
HIGHVOLATILITYDECILE;NTY US Equity;0.010624169380775067;2004-08-31
HIGHVOLATILITYDECILE;0945329D US Equity;0.010647397026982905;2004-08-31
HIGHVOLATILITYDECILE;AKAM US Equity;0.01071648772046419;2004-08-31
HIGHVOLATILITYDECILE;NOVL US Equity;0.01082480313293203;2004-08-31
HIGHVOLATILITYDECILE;UTSI US Equity;0.011135077015147004;2004-08-31
HIGHVOLATILITYDECILE;562340Q US Equity;0.011520664705255803;2004-08-31
HIGHVOLATILITYDECILE;3153670Q US Equity;0.011632835263786228;2004-08-31
HIGHVOLATILITYDECILE;EDMCQ US Equity;0.011641899499905836;2004-08-31
HIGHVOLATILITYDECILE;FDRY US Equity;0.011839874171578666;2004-08-31
HIGHVOLATILITYDECILE;CIEN US Equity;0.011884973409457062;2004-08-31
HIGHVOLATILITYDECILE;RHT US Equity;0.012030937823168941;2004-08-31
